KURUMLAR LİSTE,,,,,,,,,
IL_ADI,ILCE_ADI,KURUM_ADI,ADRES,TEL,FAX,MERNIS_ADRES_KODU,WEB_ADRES,KURUM_TUR_ADI,KURUM_TUR_KODU
İSTANBUL,KARTAL,EYYUP GENÇ İLKOKULU,UĞUR MUMCU MAH. MAZİ SK. EYÜP GENÇ İÖO SİTESİ NO: 14 İÇ KAPI NO: 1 KARTAL / İSTANBUL,(216) 475 37 57,(216) 475 14 44,1915929176,eyyupgencilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,KARTAL,HASAN PAŞA İLKOKULU,YAKACIK ÇARŞI MAH. YAKAKENT CAD. HASAN PAŞA SİTESİ İLK ÖĞRETİM OKULU BLOK NO: 3A KARTAL / İSTANBUL,(216) 377 21 06,(216) 377 21 35,3190317937,hasanpasailkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,KARTAL,HESNA GÜNDEŞ İLKOKULU,YAKACIK YENİ MAH. MÜHÜRDAR CAD. ÖĞRETMEN SELMA AKAY SİTESİ İLKOKULU BLOK NO: 2/1 KARTAL / İSTANBUL,(216) 451 68 19,(216) 309 88 37,2890936178,hesna.meb.k12.tr,İlkokul,225
İSTANBUL,KARTAL,İBRAHİM SAİME ZIPKIN İLKOKULU,YAKACIK ÇARŞI MAH. GÜLBAHÇE SK. İBRAHİM SAİME ZIPKIN İLKOKULU BLOK NO: 2 KARTAL / İSTANBUL,(216) 309 86 57,(216) 309 40 36,1311186843,saimezipkin.meb.k12.tr,İlkokul,225
İSTANBUL,KARTAL,İHSAN BAYRAKÇI İLKOKULU,İHSAN BAYRAKÇI İLKOKULU / UĞUR MUMCU MAH. DEMİRCİ SK. NO: 6 KARTAL / İSTANBUL,(216) 475 50 36,(216) 475 50 36,2382153241,ihsanbayrakci.meb.k12.tr,İlkokul,225
İSTANBUL,KARTAL,KARTAL ATATÜRK İLKOKULU,YUNUS MAH. SARIKÖY SK. KARTAL ATATÜRK İLKOKULU BLOK NO: 15 İÇ KAPI NO: 1 KARTAL / İSTANBUL,(216) 488 02 08,,2286416850,kartalataturkilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,KARTAL,KARTAL GÜRBÜZ BORA İLKOKULU,CEVİZLİ MAH. MUSTAFA KEMAL CADDESİ NO: 2 KARTAL / İSTANBUL,(216) 399 65 66,(216) 371 52 51,1726935263,gurbuzbora.meb.k12.tr,İlkokul,225
İSTANBUL,KARTAL,KARTAL SOĞANLIK İLKOKULU,GÜMÜŞPINAR MAH. CANTÜRK SK. KARTAL SOĞANLIK ILKOKULU BLOK NO: 3 KARTAL / İSTANBUL,(216) 309 01 01,(216) 309 01 01,1560481226,soganlikilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,KARTAL,MEDİNE TAYFUR SÖKMEN İLKOKULU,SOĞANLIK YENİ MAH. SOKULLU MEHMETPAŞA SK. MEDİNE TAYFUR SİTESİ İLK OKUL BLOK NO: 4 KARTAL / İSTANBUL,(216) 377 63 57,(216) 452 10 24,2153821216,mtsio.meb.k12.tr,İlkokul,225
İSTANBUL,KARTAL,MEHMET HİLMİ ALTAY İLKOKULU,KARLIKTEPE MAH. SOĞANLIK CAD. MEHMET HİLMİ ALTAY SİTESİ İLKÖĞRETİM OKULU BLOK NO: 44 İÇ KAPI NO: 1 KARTAL / İSTANBUL,(216) 306 83 33,(216) 306 55 91,1690671811,mehmethilmialtay.meb.k12.tr,İlkokul,225
İSTANBUL,KARTAL,NİHAT ERİM İLKOKULU,ORHANTEPE MAH. BAĞIMSIZLIK CAD. NİHAT ERİM İLKOKULU BLOK NO: 13 İÇ KAPI NO: 1 KARTAL / İSTANBUL,(216) 352 62 90,(216) 352 40 68,1894029824,nihaterim.meb.k12.tr,İlkokul,225
İSTANBUL,KARTAL,ÖĞRETMEN SALİH NAFIZ TÜZÜN İLKOKULU,ORTA MAH. ÇAM AĞACI SK. EK BINA SİTESİ ÖĞRETMEN SALIH NAFIZ TÜZÜN ILKOKULU BLOK NO: 4/1 KARTAL / İSTANBUL,(216) 377 75 51,(216) 451 75 73,5469999436,salihnafiztuzunilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,KARTAL,ÖĞRETMEN ZEKERİYA GÜÇER İLKOKULU,YUKARI MAH. NİL SK. OKUL SİTESİ ZEKERİYA GÖÇER BLOK NO: 2 İÇ KAPI NO: 2 KARTAL / İSTANBUL,(216) 353 40 45,(216) 517 86 90,1568240780,zekeriyagucer.meb.k12.tr,İlkokul,225
İSTANBUL,KARTAL,SABRİ TAŞKIN İLKOKULU,ÇAVUŞOĞLU MAH. AKMECİT SK. SABRİ TAŞKIN İLKOKULU BLOK NO: 1 İÇ KAPI NO: 1 KARTAL / İSTANBUL,(216) 353 41 58,(216) 353 08 08,1154254385,sabritaskinio.meb.k12.tr,İlkokul,225
İSTANBUL,KARTAL,ŞEHİT ER YILDIRAY BİROĞLU İLKOKULU,CEVİZLİ MAH. KEPEZ SK. ŞEHİT ER YILDIRAY BİROĞLU SİTESİ İLKÖĞRETİM OKULU BLOK NO: 2 İÇ KAPI NO: 2 KARTAL / İSTANBUL,(216) 457 90 13,(216) 457 90 13,3262923554,sehiteryildiraybiroglu.meb.k12.tr,İlkokul,225
İSTANBUL,KARTAL,ŞEHİT ŞÜKRÜ BAYRAKCI İLKOKULU,CUMHURİYET MAH. YÜZYIL CAD. KARTAL ŞEHİT ŞÜKRÜ BAYRAKÇI İLKOKULU BLOK NO: 58 İÇ KAPI NO: 1 KARTAL / İSTANBUL,(216) 452 34 64,(216) 309 74 75,1952862199,ssukrubayrakciio.meb.k12.tr,İlkokul,225
İSTANBUL,KARTAL,ŞEHİT ÜSTEĞMEN GÖKHAN YAVUZ İLKOKULU,TOPSELVİ MAH. UZUN SK. GÖKHAN YAVUZ İLK ÖĞRETİM OKULU BLOK NO: 18 İÇ KAPI NO: 1 KARTAL / İSTANBUL,(216) 353 87 85,(216) 353 86 54,2058155694,gokhanyavuzio.meb.k12.tr,İlkokul,225
İSTANBUL,KARTAL,TEĞMEN BURAK EVİRGEN İLKOKULU,PETROLİŞ MAH. İZCİ SK. TEĞMEN BURAK EVİRGEN SİTESİ İLKÖĞRETİM BLOK NO: 12 İÇ KAPI NO: 1 KARTAL / İSTANBUL,(216) 387 11 05,(216) 387 11 54,1360977704,tbeio.meb.k12.tr,İlkokul,225
İSTANBUL,KARTAL,YILDIZ İŞÇİMENLER İLKOKULU,HÜRRİYET MAH. İŞÇİMENLER SK. YILDIZ İŞÇİMENLER İLKOKULU BLOK NO: 14 KARTAL / İSTANBUL,(216) 377 15 11,(216) 452 67 07,1729635266,yildiziscimenler.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,AKŞEMSETTİN İLKOKULU,İNÖNÜ MAH. 1.YONCA SK. NO: 50 KÜÇÜKÇEKMECE / İSTANBUL,(212) 698 45 02,(212) 495 21 14,5079726047,aksemsettininonu.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,ALAATTİN KEYKUBAT İLKOKULU,İNÖNÜ MAH. ŞEHİT DİNÇER DEMİR SK. ALAATTİN KEYKUBAT SİTESİ İLKÖĞRETİM OKULU BLOK NO: 3 KÜÇÜKÇEKMECE / İSTANBUL,(212) 698 94 35,(212) 693 59 36,3736300884,alaattinkeykubatio.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,ALTINŞEHİR İLKOKULU,YARIMBURGAZ MAH. HALKALI ALTINŞEHİR İSTANBUL CAD. ALTINŞEHİR İLKOKULU SİTESİ NO: 260/1 KÜÇÜKÇEKMECE / İSTANBUL,(212) 678 08 97,(212) 678 08 31,1699968861,altinsehirilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,ARİF NİHAT ASYA İLKOKULU,KANARYA MAH. PİLİÇ SK. ARİF NİHAT ASYA SİTESİ İ.Ö.O.SPOR SALONU BLOK NO: 15 İÇ KAPI NO: 1 KÜÇÜKÇEKMECE / İSTANBUL,(212) 426 75 55,(212) 426 75 55,3178018358,anasyailkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,BEZİRGANBAHÇE İLKOKULU,İSTASYON MAH. YENİ MEKTEP SK. NO: 46 İÇ KAPI NO: 1 KÜÇÜKÇEKMECE / İSTANBUL,(212) 548 18 95,(212) 548 19 40,2192220487,bezirganbahceio.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,BÜYÜK HALKALI İLKOKULU,HALKALI MERKEZ MAH. 2.OKUL SK. B.HALKALI İLKOKULU BLOK NO: 2 İÇ KAPI NO: 2 KÜÇÜKÇEKMECE / İSTANBUL,(212) 548 42 45,(212) 693 51 06,1913529531,buyukhalkalio.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,DR İFFET ONUR İLKOKULU,SÖĞÜTLÜ ÇEŞME MAH. OKUL ÇIKMAZI SK. DR.İFFET ONUR.İ:Ö:OKULU SİTESİ NO: 4 İÇ KAPI NO: 1 KÜÇÜKÇEKMECE / İSTANBUL,(212) 697 75 10,(212) 548 17 70,2189550631,driffetonurio.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,DR. İSMET BİRGÜL İLKOKULU,CENNET MAH. KAHRAMANLAR CAD. DR.ISMET BIRGÜL ILKOKULU BLOK NO: 5/2 KÜÇÜKÇEKMECE / İSTANBUL,(212) 592 00 62,(212) 592 00 32,1813969886,drismetbirgulilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,GÖKTÜRK İLKOKULU,İSTASYON MAH. 3.CAMİ SK. NO: 1-2 İÇ KAPI NO: 1 KÜÇÜKÇEKMECE / İSTANBUL,(212) 548 31 73,(212) 548 10 35,1984627412,gokturkio.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,GÜLTEPE İLKOKULU,GÜLTEPE MAH. ŞEHİT MAHMUT ERGÜL SK. NO: 2 KÜÇÜKÇEKMECE / İSTANBUL,(212) 598 76 76,(212) 598 76 76,2537866507,kucukcekmecegultepeio.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,HALİT UYGUR İLKOKULU,SULTAN MURAT MAH. EMSAL SK. HALİT UYGUR İLOKULU BLOK NO: 7 KÜÇÜKÇEKMECE / İSTANBUL,(212) 579 01 15,(212) 579 55 66,5063081193,halituygurilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,HALKALI CUMHURİYET İLKOKULU,Atakent Mahallesi 5. Cadde No:4 Küçükçekmece - İSTANBUL,(212) 693 20 20,(212) 693 20 36,1311478232,halkalicumhuriyetilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,HALKALI DOĞA İLKOKULU,ATAKENT MAH. SELÇUKLU CAD. DOĞA İLKOKULU BLOK NO: 27 İÇ KAPI NO: 1 KÜÇÜKÇEKMECE / İSTANBUL,(212) 471 07 08,(212) 548 57 07,2918526332,dogailkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,HAYRİYE GÖK İLKOKULU,YARIMBURGAZ MAH. 5.FATİH CAD. NO: 42 İÇ KAPI NO: 1 KÜÇÜKÇEKMECE / İSTANBUL,(212) 678 12 06,(212) 678 35 51,2387213891,hayriyegokio.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,İTO KANARYA İLKOKULU,KANARYA MAH. HATBOYU CAD. NO: 129/1 KÜÇÜKÇEKMECE / İSTANBUL,(212) 425 26 22,(212) 579 26 80,1599781901,itokanaryailkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,KANARYA İLKOKULU,KANARYA MAH. BÜLBÜL SK. NO: 17 İÇ KAPI NO: 1 KÜÇÜKÇEKMECE / İSTANBUL,(212) 579 45 70,(212) 624 16 24,1077157624,kanaryailkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,KAYA SEBATİ TUNCAY İLKOKULU,KARTALTEPE MAH. 2.NAMIK KEMAL CAD. KAYA SEBATİ TUNCAY SİTESİ NO: 53-2 İÇ KAPI NO: 1 KÜÇÜKÇEKMECE / İSTANBUL,(212) 579 19 24,(212) 601 12 13,2363244845,kst.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,KOCATEPE İLKOKULU,CUMHURİYET MAH. FULYA SK. NO: 37 KÜÇÜKÇEKMECE / İSTANBUL,(212) 424 58 78,(212) 424 57 97,2344343153,kocatepeio.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,MAREŞAL FEVZİ ÇAKMAK İLKOKULU,FEVZİ ÇAKMAK MAH. KABİL SK. M.FEVZİ ÇAKMAK İLKOKULU SİTESİ NO: 50 İÇ KAPI NO: 1 KÜÇÜKÇEKMECE / İSTANBUL,(212) 425 09 37,(212) 592 90 72,2877437844,mfcakmakio.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,MEHMET AKİF ERSOY İLKOKULU,ATAKENT MAH. PAPATYA ÇIKMAZI SK. M. AKİF ERSOY İ.Ö.O SİTESİ NO: 3 KÜÇÜKÇEKMECE / İSTANBUL,(212) 470 88 88,(212) 470 88 88,3596205488,atakentmehmetakifersoy.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,MİMAR SİNAN İLKOKULU,SÖĞÜTLÜ ÇEŞME MAH. 1.SAZLI SK. OKUL SİTESİ M.SİNAN İ.LK.OKULU BLOK NO: 1 İÇ KAPI NO: 1 KÜÇÜKÇEKMECE / İSTANBUL,(212) 472 80 28,(212) 472 80 29,3582703918,kmsi.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,MUNİS FAİK OZANSOY İLKOKULU,ATATÜRK MAH. ULUBATLI HASAN CAD. İLKOKUL BLOK NO: 1 KÜÇÜKÇEKMECE / İSTANBUL,(212) 448 00 60,(212) 448 00 60,5345608086,mfozansoyio.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,MUSTAFA KEMAL PAŞA İLKOKULU,KEMALPAŞA MAH. 4.YILDIRIM SK. KEMALPAŞA İLKOKULU BLOK NO: 1 İÇ KAPI NO: 1 KÜÇÜKÇEKMECE / İSTANBUL,(212) 624 48 84,(212) 624 48 83,2864838970,sefakoykemalpasaio.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,MUSTAFA PARS İLKOKULU,GÜLTEPE MAH. REYHAN CAD. OKUL SİTESİ NO: 23A KÜÇÜKÇEKMECE / İSTANBUL,(212) 426 00 63,(212) 426 00 03,1439585975,mustafaparsio.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,NASRETTİN HOCA İLKOKULU,İNÖNÜ MAH. 3.OKUL SK. GAZİ ANADOLU LİS. LOJ. SİTESİ NO: 4 İÇ KAPI NO: 1 KÜÇÜKÇEKMECE / İSTANBUL,(212) 693 72 81,(212) 495 18 37,3235015090,nasrettinhocailkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,ORHAN SARAL İLKOKULU,HALKALI MERKEZ MAH. SARIÇAM SK. ORHAN SARAL SİTESİ İLKÖĞRETİM OKULU BLOK NO: 19 İÇ KAPI NO: 1 KÜÇÜKÇEKMECE / İSTANBUL,(212) 696 69 70,(212) 548 24 49,2460141399,orhansaralilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,OSMAN ZEKİ ÜNGÖR İLKOKULU,TEVFİKBEY MAH. İSTİKLAL CAD. O.ZEKİ ÖNGÖR İ.Ö.OKULU SİTESİ NO: 56 İÇ KAPI NO: 1 KÜÇÜKÇEKMECE / İSTANBUL,(212) 697 12 50,(212) 548 93 92,3809808672,osmanzekiungorilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,ÖĞRETMEN YUSUF KARDEŞ İLKOKULU,HALKALI MERKEZ MAH. EVLİYA ÇELEBİ CAD. NO: 10 İÇ KAPI NO: 1 KÜÇÜKÇEKMECE / İSTANBUL,(212) 470 21 94,(212) 470 21 94,2756501447,ogretmenyusufkardesilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,PENYELÜKS HASAN GÜREL İLKOKULU,TEVFİK BEY MAH. DOKTOR ALİ DEMİR CAD. NO: 55 İÇ KAPI NO: 1 KÜÇÜKÇEKMECE / İSTANBUL,(212) 592 44 49,(212) 425 65 13,2686903838,penyelukshasangurel.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,REMZİ YURTSEVER İLKOKULU,CENNET MAH. İMARET CAD. NO: 4 KÜÇÜKÇEKMECE / İSTANBUL,(212) 601 00 45,(212) 601 00 47,2039225616,remziyurtseverilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,SEFAKÖY 100. YIL İLKOKULU,İNÖNÜ MAH. MASLAK ÇEŞME CAD. SEFAKÖY 100.YIL İ.Ö.O SİTESİ NO: 82 KÜÇÜKÇEKMECE / İSTANBUL,(212) 698 38 95,(212) 698 38 95,5233843043,sefakoyyuzuncuyil.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,SÖĞÜTLÜÇEŞME İLKOKULU,SÖĞÜTLÜ ÇEŞME MAH. BAŞKUMANDAN ATATÜRK CAD. SÖĞÜTLÜÇEŞME İ.ÖĞ.OKULU SİTESİ NO: 2/2 KÜÇÜKÇEKMECE / İSTANBUL,(212) 693 99 12,(212) 697 75 03,2954834046,sogutlucesmeilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,SULTAN ALPARSLAN İLKOKULU,ATAKENT MAH. 241 SK. İLKÖĞRETİM OKULU SİTESİ NO: 13 İÇ KAPI NO: 1 KÜÇÜKÇEKMECE / İSTANBUL,,,1612378636,sultanalparslanilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,ŞEHİT BİNBAŞI BEDİR KARABIYIK İLKOKULU,TEVFİKBEY MAH. MUAMMER AKSOY CAD. ŞEHIT BINBAŞI BEDIR KARABIYIK ILKOKULU BLOK NO: 13/1 İÇ KAPI NO: 1 KÜÇÜKÇEKMECE / İSTANBUL,(212) 541 49 39,(212) 426 53 95,2582239428,sehitbinbasiio.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,ŞEHİT ER MÜSLÜM ZENGİN İLKOKULU,HALKALI MERKEZ MAH. ORHANGAZİ CAD. ŞEHİT ER MÜSLÜM ZENGİN SİTESİ İLKÖĞRETİM OKULU BLOK NO: 2 KÜÇÜKÇEKMECE / İSTANBUL,(212) 698 26 96,(212) 698 26 96,1283282679,sehitermuslumzenginio.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,TAHSİN BANGUOĞLU İLKOKULU,MEHMET AKİF MAH. 2.TOLGA SK. TAHSİN BANGUOĞLU İLKOKULU BLOK NO: 3 KÜÇÜKÇEKMECE / İSTANBUL,(212) 548 38 07,(212) 548 02 30,3605528102,tahsinbanguoglu.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,TAYFUR SÖKMEN İLKOKULU,CUMHURİYET MAH. GECE SEFASI SK. TAYFUR SÖKMEN SİTESİ İLKÖĞRETİM OKULU BLOK NO: 11-13 KÜÇÜKÇEKMECE / İSTANBUL,(212) 425 14 43,(212) 425 14 43,2002958581,tayfursokmenio.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,TOKİ ERTUĞRUL GAZİ İLKOKULU,İSTASYON MAH. İSTASYON CD. 1425. SK. NO:1 TOKİ ERTUĞRUL GAZİ İLKOKULU KÜÇÜKÇEKMECE / İSTANBUL,(212) 678 57 74,(212) 678 57 75,2747534218,tegaziilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,TOKİ İLKOKULU,ATAKENT MAH. 228. SK. TOKİ İLKOKULU SİTESİ NO: 6 İÇ KAPI NO: 1 KÜÇÜKÇEKMECE / İSTANBUL,(212) 472 40 34,(212) 472 40 36,2233349089,kucukcekmecetoki.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,TOKİ ŞEHİT EFKAN KIRAN İLKOKULU,ATAKENT MAH. 223. CAD. EFKAN KIRAN İLK ÖĞ.OKULU SİTESİ NO: 21 İÇ KAPI NO: 1 KÜÇÜKÇEKMECE / İSTANBUL,(212) 495 10 87,(212) 495 10 88,1357380094,tsekilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,TOKİ ŞEHİT ER YILMAZ ÖZDEMİR İLKOKULU,Atakent Mh. 234. Sokak No 44 Halkalı KÜÇÜKÇEKMECE/İSTANBUL,(212) 472 51 04,(212) 472 51 51,2213249754,tokisehiteryilmazozdemir.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,TÜCCAR VE SANAYİCİLER DERNEĞİ İLKOKULU,HALKALI MERKEZ MAH. SELÇUKLU CAD. TÜC.SAN.DERNEĞİ İLK.ÖĞ.OKULU SİTESİ NO: 22 İÇ KAPI NO: 1 KÜÇÜKÇEKMECE / İSTANBUL,(212) 548 10 75,(212) 548 24 43,2253457838,tuccarsanayiciler.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,YENİMAHALLE İLKOKULU,YENİ MAHALLE MAH. ŞEHİT AYHAN KOCAMAN SK. YENİ MAHALLE İL.ÖĞ.OKULU SİTESİ NO: 5 İÇ KAPI NO: 1 KÜÇÜKÇEKMECE / İSTANBUL,(212) 580 15 01,(212) 579 80 03,1157554880,kucukcekmeceyenimahalleio.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,YEŞİLYUVA İLKOKULU,CENNET MAH. YAHYA KEMAL BEYATLI CAD. YEŞİL YUVA İLKOKULU SİTESİ NO: 2/1 İÇ KAPI NO: 1 KÜÇÜKÇEKMECE / İSTANBUL,(212) 425 96 96,(212) 425 67 67,3257816649,yesilyuvailkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,YUNUS EMRE İLKOKULU,CUMHURİYET MAH. 2.ARIKUŞU SK. MEHMET AKIF INAN IMAM HATIP ORTAOKULU BLOK NO: 48 KÜÇÜKÇEKMECE / İSTANBUL,(212) 579 35 62,(212) 425 18 64,1208587921,kucukcekmeceyunusemre.meb.k12.tr,İlkokul,225
İSTANBUL,KÜÇÜKÇEKMECE,ZÜHTÜ ŞENYUVA İLKOKULU,ATATÜRK MAH. 330. SK. ZÜHTÜ ŞENYUVA İ.Ö.OKULU SİTESİ NO: 8 İÇ KAPI NO: 1 KÜÇÜKÇEKMECE / İSTANBUL,(212) 693 12 37,(212) 693 12 38,2290651732,zuhtusenyuvailkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,MALTEPE,AHMET RASİM İLKOKULU,ALTINTEPE MAH. GALİPBEY CAD. NO: 18 İÇ KAPI NO: 1 MALTEPE / İSTANBUL,(216) 366 08 72,(216) 367 54 92,1008460089,ahmetrasim.meb.k12.tr,İlkokul,225
İSTANBUL,MALTEPE,ALBAY NİYAZİ ESEN İLKOKULU,AYDINEVLER MAH. KIŞLA YOLU CAD. İKMAL MALİYE OKULU VE EĞİTİM SİTESİ NO: 1 İÇ KAPI NO: 1 MALTEPE / İSTANBUL,(216) 367 63 30,(216) 489 03 09,3323522965,albnesenilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,MALTEPE,ALTAY ÇEŞME İLKOKULU,ALTAYÇEŞME MAH. BEGONYA SK. ALTAYÇEŞME İLKOKULU BLOK NO: 29 MALTEPE / İSTANBUL,(216) 352 32 85,(216) 352 32 85,2065324838,altaycesmeio.meb.k12.tr,İlkokul,225
İSTANBUL,MALTEPE,ATAKÖSEOĞLU İLKOKULU,YALI MAH. 27 MAYIS SK. ATA KÖSE İLKÖĞRETİM OKULU BLOK NO: 2 MALTEPE / İSTANBUL,(216) 352 10 64,(216) 459 68 68,2761359419,atakoseoglu.meb.k12.tr,İlkokul,225
İSTANBUL,MALTEPE,ATATÜRK İLKOKULU,BAŞIBÜYÜK MAH. ÇALIKUŞU SK. NO: 1 MALTEPE / İSTANBUL,(216) 421 32 04,(216) 421 32 04,2406751871,maltepeataturkilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,MALTEPE,BAĞLARBAŞI İLKOKULU,BAĞLARBAŞI MAH. İNÖNÜ CAD. BAĞLARBAŞI İLKOKULU BLOK NO: 98 MALTEPE / İSTANBUL,(216) 352 44 96,(216) 442 00 50,2050625389,baglarbasi.meb.k12.tr,İlkokul,225
İSTANBUL,MALTEPE,BİNBAŞI NECATİ BEY İLKOKULU,CEVİZLİ MAH. KIBRIS SK. NO: 7 MALTEPE / İSTANBUL,(216) 352 14 07,(216) 352 80 85,2679704391,binbasinecatibey.meb.k12.tr,İlkokul,225
İSTANBUL,MALTEPE,EVLİYA ÇELEBİ İLKOKULU,EVLİYA ÇELEBİ İLKOKULU GİRNE MAH. NARLIDERE CAD. NO: 15 MALTEPE / İSTANBUL,(216) 518 60 49,(216) 518 60 47,1868231505,maltepeevliyacelebi.meb.k12.tr,İlkokul,225
İSTANBUL,MALTEPE,FINDIKLI ŞEHİT GÖKHAN SOYLU İLKOKULU,FINDIKLI MAH. GAZİ MUSTAFA KEMAL CAD. NO: 172 İÇ KAPI NO: 1 MALTEPE / İSTANBUL,(216) 577 72 12,(216) 577 72 12,1982563775,findiklisehitgokhansoyluilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,MALTEPE,GÜLENSU İLKOKULU,GÜLENSU MAH. OKUR ÇIKMAZI SK. GÜLENSU İLKOKULU NO: 7 MALTEPE / İSTANBUL,(216) 376 17 41,(216) 376 17 41,3701804068,gulensuilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,MALTEPE,GÜLSUYU İLKOKULU,GÜLSUYU MAH. ESKİ ÜSKÜDAR CAD. GÜLSUYU İLKOKULU BLOK NO: 40 MALTEPE / İSTANBUL,(216) 589 09 00,(216) 589 09 00,3084448590,gulsuyuilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,MALTEPE,GÜZİDE YILMAZ İLKOKULU,İDEALTEPE MAH. ÖĞRETMENLER SK. NO: 26 MALTEPE / İSTANBUL,(216) 366 04 35,(216) 366 04 35,2386614073,guzideyilmaz.meb.k12.tr,İlkokul,225
İSTANBUL,MALTEPE,İSMET İNÖNÜ İLKOKULU,ZÜMRÜTEVLER MAH. İLKOKUL SK. İSMET İNONÜ İLKOKULU BLOK NO: 1 MALTEPE / İSTANBUL,(216) 589 00 65,(216) 427 99 55,1680137831,maltepeismetinonu.meb.k12.tr,İlkokul,225
İSTANBUL,MALTEPE,İSMET KURALKAN İLKOKULU,BÜYÜKBAKKALKÖY MAH. SELANİKLİ CAD. OKUL SOKAK NO: 1 İÇ KAPI NO: 1 MALTEPE / İSTANBUL,(216) 311 38 00,(216) 311 38 00,2277117962,ismetkuralkanilkokulu.meb.k12.tr,İlkokul,225
